flrID,catalog,instruments,beginTime,peakTime,endTime,classType,sourceLocation,activeRegionNum,submissionTime,versionId,linkedEvents,duration_minutes,flare_class,risk_level,hour,day,month,year,day_of_week,magnitude,flare_class_encoded
2024-05-09T13:16:00-FLR-001,M2M_CATALOG,[{'displayName': 'GOES-P: EXIS 1.0-8.0'}],2024-05-09 13:16:00+00:00,2024-05-09 13:23:00+00:00,2024-05-09 13:29:00+00:00,M3.7,S18W32,13664.0,2024-05-09 17:13:00+00:00,1,,13.0,M,2,13,9,5,2024,3,3.7,1
2024-05-09T14:01:00-FLR-001,M2M_CATALOG,[{'displayName': 'GOES-P: EXIS 1.0-8.0'}],2024-05-09 14:01:00+00:00,2024-05-09 14:05:00+00:00,2024-05-09 14:09:00+00:00,M1.0,S20W34,13664.0,2024-05-09 18:01:00+00:00,1,,8.0,M,2,14,9,5,2024,3,1.0,1
2024-05-09T17:23:00-FLR-001,M2M_CATALOG,[{'displayName': 'GOES-P: EXIS 1.0-8.0'}],2024-05-09 17:23:00+00:00,2024-05-09 17:44:00+00:00,2024-05-09 18:00:00+00:00,X1.1,S18W29,13664.0,2024-05-09 20:24:00+00:00,3,"[{'activityID': '2024-05-09T18:23:00-CME-001'}, {'activityID': '2024-05-10T12:59:00-SEP-001'}, {'activityID': '2024-05-10T13:02:00-SEP-001'}, {'activityID': '2024-05-10T13:35:00-SEP-001'}, {'activityID': '2024-05-10T14:50:00-SEP-001'}]",37.0,X,3,17,9,5,2024,3,1.1,2
2024-05-09T21:15:00-FLR-001,M2M_CATALOG,[{'displayName': 'GOES-P: EXIS 1.0-8.0'}],2024-05-09 21:15:00+00:00,2024-05-09 21:21:00+00:00,2024-05-09 21:25:00+00:00,M1.0,N26W82,13663.0,2024-05-09 22:12:00+00:00,1,,10.0,M,2,21,9,5,2024,3,1.0,1
2024-05-09T22:08:00-FLR-001,M2M_CATALOG,[{'displayName': 'GOES-P: EXIS 1.0-8.0'}],2024-05-09 22:08:00+00:00,2024-05-09 22:15:00+00:00,2024-05-09 22:24:00+00:00,M1.0,S17W30,13664.0,2024-05-09 22:35:00+00:00,1,,16.0,M,2,22,9,5,2024,3,1.0,1
2024-05-09T22:24:00-FLR-001,M2M_CATALOG,[{'displayName': 'GOES-P: EXIS 1.0-8.0'}],2024-05-09 22:24:00+00:00,2024-05-09 22:41:00+00:00,2024-05-09 22:47:00+00:00,M2.6,S16W46,13664.0,2024-05-10 00:02:00+00:00,2,,23.0,M,2,22,9,5,2024,3,2.6,1
2024-05-09T23:04:00-FLR-001,M2M_CATALOG,[{'displayName': 'GOES-P: EXIS 1.0-8.0'}],2024-05-09 23:04:00+00:00,2024-05-09 23:08:00+00:00,2024-05-09 23:13:00+00:00,M1.2,S11E89,,2024-05-10 00:05:00+00:00,1,,9.0,M,2,23,9,5,2024,3,1.2,1
2024-05-09T23:44:00-FLR-001,M2M_CATALOG,[{'displayName': 'GOES-P: EXIS 1.0-8.0'}],2024-05-09 23:44:00+00:00,2024-05-09 23:51:00+00:00,2024-05-09 23:55:00+00:00,M1.5,S24W37,13664.0,2024-05-10 00:08:00+00:00,1,,11.0,M,2,23,9,5,2024,3,1.5,1
2024-05-10T00:10:00-FLR-001,M2M_CATALOG,[{'displayName': 'GOES-P: EXIS 1.0-8.0'}],2024-05-10 00:10:00+00:00,2024-05-10 00:13:00+00:00,2024-05-10 00:22:00+00:00,M1.3,S22W35,13664.0,2024-05-10 01:08:00+00:00,1,,12.0,M,2,0,10,5,2024,4,1.3,1
2024-05-10T03:15:00-FLR-001,M2M_CATALOG,[{'displayName': 'GOES-P: EXIS 1.0-8.0'}],2024-05-10 03:15:00+00:00,2024-05-10 03:29:00+00:00,2024-05-10 03:40:00+00:00,M1.4,S14E90,,2024-05-12 16:51:00+00:00,2,,25.0,M,2,3,10,5,2024,4,1.4,1
2024-05-10T06:14:00-FLR-001,M2M_CATALOG,[{'displayName': 'GOES-P: EXIS 1.0-8.0'}],2024-05-10 06:14:00+00:00,2024-05-10 06:24:00+00:00,2024-05-10 06:27:00+00:00,M1.3,S19W35,13664.0,2024-05-11 19:34:00+00:00,1,,13.0,M,2,6,10,5,2024,4,1.3,1
2024-05-10T06:27:00-FLR-001,M2M_CATALOG,[{'displayName': 'GOES-P: EXIS 1.0-8.0'}],2024-05-10 06:27:00+00:00,2024-05-10 06:54:00+00:00,2024-05-10 07:06:00+00:00,X3.9,S18W37,13664.0,2024-05-10 11:37:00+00:00,2,"[{'activityID': '2024-05-10T07:12:00-CME-001'}, {'activityID': '2024-05-10T12:59:00-SEP-001'}, {'activityID': '2024-05-10T13:02:00-SEP-001'}, {'activityID': '2024-05-10T13:35:00-SEP-001'}, {'activityID': '2024-05-10T14:50:00-SEP-001'}]",39.0,X,3,6,10,5,2024,4,3.9,2
2024-05-10T10:10:00-FLR-001,M2M_CATALOG,[{'displayName': 'GOES-P: EXIS 1.0-8.0'}],2024-05-10 10:10:00+00:00,2024-05-10 10:14:00+00:00,2024-05-10 10:19:00+00:00,M2.2,S21W43,13664.0,2024-05-11 19:34:00+00:00,1,,9.0,M,2,10,10,5,2024,4,2.2,1
2024-05-10T13:58:00-FLR-001,M2M_CATALOG,[{'displayName': 'GOES-P: EXIS 1.0-8.0'}],2024-05-10 13:58:00+00:00,2024-05-10 14:11:00+00:00,2024-05-10 14:23:00+00:00,M5.9,S16W40,13664.0,2024-05-10 14:27:00+00:00,2,[{'activityID': '2024-05-10T14:50:00-SEP-001'}],25.0,M,2,13,10,5,2024,4,5.9,1
2024-05-10T17:14:00-FLR-001,M2M_CATALOG,[{'displayName': 'GOES-P: EXIS 1.0-8.0'}],2024-05-10 17:14:00+00:00,2024-05-10 17:40:00+00:00,2024-05-10 17:54:00+00:00,M1.2,S17W42,13664.0,2024-05-12 17:55:00+00:00,1,,40.0,M,2,17,10,5,2024,4,1.2,1
2024-05-10T17:54:00-FLR-001,M2M_CATALOG,[{'displayName': 'GOES-P: EXIS 1.0-8.0'}],2024-05-10 17:54:00+00:00,2024-05-10 17:56:00+00:00,2024-05-10 18:01:00+00:00,M1.2,S19W52,13664.0,2024-05-12 17:56:00+00:00,1,,7.0,M,2,17,10,5,2024,4,1.2,1
2024-05-10T18:26:00-FLR-001,M2M_CATALOG,[{'displayName': 'GOES-P: EXIS 1.0-8.0'}],2024-05-10 18:26:00+00:00,2024-05-10 18:32:00+00:00,2024-05-10 18:38:00+00:00,M1.1,S20W48,13664.0,2024-05-10 20:21:00+00:00,1,,12.0,M,2,18,10,5,2024,4,1.1,1
2024-05-10T18:38:00-FLR-001,M2M_CATALOG,[{'displayName': 'GOES-P: EXIS 1.0-8.0'}],2024-05-10 18:38:00+00:00,2024-05-10 18:48:00+00:00,2024-05-10 18:57:00+00:00,M1.7,S17W44,13664.0,2024-05-10 20:22:00+00:00,1,,19.0,M,2,18,10,5,2024,4,1.7,1
2024-05-10T18:57:00-FLR-001,M2M_CATALOG,[{'displayName': 'GOES-P: EXIS 1.0-8.0'}],2024-05-10 18:57:00+00:00,2024-05-10 19:05:00+00:00,2024-05-10 19:10:00+00:00,M2.0,S17W43,13664.0,2024-05-10 20:24:00+00:00,1,,13.0,M,2,18,10,5,2024,4,2.0,1
2024-05-10T19:35:00-FLR-001,M2M_CATALOG,[{'displayName': 'GOES-P: EXIS 1.0-8.0'}],2024-05-10 19:35:00+00:00,2024-05-10 19:53:00+00:00,2024-05-10 19:56:00+00:00,M1.1,S19W51,13664.0,2024-05-10 20:25:00+00:00,1,,21.0,M,2,19,10,5,2024,4,1.1,1
2024-05-10T19:56:00-FLR-001,M2M_CATALOG,[{'displayName': 'GOES-P: EXIS 1.0-8.0'}],2024-05-10 19:56:00+00:00,2024-05-10 20:03:00+00:00,2024-05-10 20:18:00+00:00,M1.9,S19W47,13664.0,2024-05-11 00:59:00+00:00,1,,22.0,M,2,19,10,5,2024,4,1.9,1
2024-05-10T20:59:00-FLR-001,M2M_CATALOG,[{'displayName': 'GOES-P: EXIS 1.0-8.0'}],2024-05-10 20:59:00+00:00,2024-05-10 21:08:00+00:00,2024-05-10 21:12:00+00:00,M3.8,S17W45,13664.0,2024-05-11 01:01:00+00:00,1,,13.0,M,2,20,10,5,2024,4,3.8,1
2024-05-10T21:15:00-FLR-001,M2M_CATALOG,[{'displayName': 'GOES-P: EXIS 1.0-8.0'}],2024-05-10 21:15:00+00:00,2024-05-10 21:25:00+00:00,2024-05-10 22:07:00+00:00,M2.4,S20W52,13664.0,2024-05-12 17:57:00+00:00,1,,52.0,M,2,21,10,5,2024,4,2.4,1
2024-05-11T01:10:00-FLR-001,M2M_CATALOG,[{'displayName': 'GOES-P: EXIS 1.0-8.0'}],2024-05-11 01:10:00+00:00,2024-05-11 01:23:00+00:00,2024-05-11 01:39:00+00:00,X5.8,S17W47,13664.0,2024-05-11 02:34:00+00:00,3,"[{'activityID': '2024-05-11T01:36:00-CME-001'}, {'activityID': '2024-05-11T02:10:00-SEP-001'}, {'activityID': '2024-05-11T04:07:00-SEP-001'}]",29.0,X,3,1,11,5,2024,5,5.8,2
2024-05-11T04:28:00-FLR-001,M2M_CATALOG,[{'displayName': 'GOES-P: EXIS 1.0-8.0'}],2024-05-11 04:28:00+00:00,2024-05-11 04:40:00+00:00,2024-05-11 04:51:00+00:00,M1.3,S18W48,13664.0,2024-05-12 17:20:00+00:00,2,,23.0,M,2,4,11,5,2024,5,1.3,1
2024-05-11T07:26:00-FLR-001,M2M_CATALOG,[{'displayName': 'GOES-P: EXIS 1.0-8.0'}],2024-05-11 07:26:00+00:00,2024-05-11 07:42:00+00:00,2024-05-11 08:14:00+00:00,M1.2,S20W60,13664.0,2024-05-12 17:59:00+00:00,1,,48.0,M,2,7,11,5,2024,5,1.2,1
2024-05-11T08:14:00-FLR-001,M2M_CATALOG,[{'displayName': 'GOES-P: EXIS 1.0-8.0'}],2024-05-11 08:14:00+00:00,2024-05-11 08:18:00+00:00,2024-05-11 08:35:00+00:00,M1.3,S19W52,13664.0,2024-05-12 17:59:00+00:00,1,,21.0,M,2,8,11,5,2024,5,1.3,1
2024-05-11T08:45:00-FLR-001,M2M_CATALOG,[{'displayName': 'GOES-P: EXIS 1.0-8.0'}],2024-05-11 08:45:00+00:00,2024-05-11 08:56:00+00:00,2024-05-11 09:04:00+00:00,M1.4,S19W52,13664.0,2024-05-12 18:03:00+00:00,1,,19.0,M,2,8,11,5,2024,5,1.4,1
2024-05-11T09:05:00-FLR-001,M2M_CATALOG,[{'displayName': 'GOES-P: EXIS 1.0-8.0'}],2024-05-11 09:05:00+00:00,2024-05-11 09:14:00+00:00,2024-05-11 09:23:00+00:00,M1.7,S21W59,13664.0,2024-05-12 18:04:00+00:00,1,,18.0,M,2,9,11,5,2024,5,1.7,1
2024-05-11T10:03:00-FLR-001,M2M_CATALOG,[{'displayName': 'GOES-P: EXIS 1.0-8.0'}],2024-05-11 10:03:00+00:00,2024-05-11 10:18:00+00:00,2024-05-11 10:34:00+00:00,M3.1,S20W58,13664.0,2024-05-11 19:35:00+00:00,1,,31.0,M,2,10,11,5,2024,5,3.1,1
2024-05-11T10:53:00-FLR-001,M2M_CATALOG,[{'displayName': 'GOES-P: EXIS 1.0-8.0'}],2024-05-11 10:53:00+00:00,2024-05-11 10:56:00+00:00,2024-05-11 11:00:00+00:00,M1.6,S19W56,13664.0,2024-05-11 19:36:00+00:00,1,,7.0,M,2,10,11,5,2024,5,1.6,1
2024-05-11T11:15:00-FLR-001,M2M_CATALOG,[{'displayName': 'GOES-P: EXIS 1.0-8.0'}],2024-05-11 11:15:00+00:00,2024-05-11 11:44:00+00:00,2024-05-11 12:05:00+00:00,X1.5,S19W60,13664.0,2024-05-11 12:31:00+00:00,2,,50.0,X,3,11,11,5,2024,5,1.5,2
2024-05-11T13:45:00-FLR-001,M2M_CATALOG,[{'displayName': 'GOES-P: EXIS 1.0-8.0'}],2024-05-11 13:45:00+00:00,2024-05-11 13:49:00+00:00,2024-05-11 14:08:00+00:00,M1.7,S19W59,13664.0,2024-05-11 19:36:00+00:00,1,,23.0,M,2,13,11,5,2024,5,1.7,1
2024-05-11T14:46:00-FLR-001,M2M_CATALOG,[{'displayName': 'GOES-P: EXIS 1.0-8.0'}],2024-05-11 14:46:00+00:00,2024-05-11 15:25:00+00:00,2024-05-11 15:52:00+00:00,M8.8,S17W53,13664.0,2024-05-11 15:56:00+00:00,4,[{'activityID': '2024-05-11T16:24:00-CME-001'}],66.0,M,2,14,11,5,2024,5,8.8,1
2024-05-11T16:27:00-FLR-001,M2M_CATALOG,[{'displayName': 'GOES-P: EXIS 1.0-8.0'}],2024-05-11 16:27:00+00:00,2024-05-11 16:43:00+00:00,2024-05-11 17:25:00+00:00,M2.9,S15W50,13664.0,2024-05-12 18:05:00+00:00,1,,58.0,M,2,16,11,5,2024,5,2.9,1
2024-05-11T20:32:00-FLR-001,M2M_CATALOG,[{'displayName': 'GOES-P: EXIS 1.0-8.0'}],2024-05-11 20:32:00+00:00,2024-05-11 20:41:00+00:00,2024-05-11 20:47:00+00:00,M1.2,S20W63,13664.0,2024-05-11 21:03:00+00:00,1,,15.0,M,2,20,11,5,2024,5,1.2,1
2024-05-12T00:41:00-FLR-001,M2M_CATALOG,[{'displayName': 'GOES-P: EXIS 1.0-8.0'}],2024-05-12 00:41:00+00:00,2024-05-12 00:45:00+00:00,2024-05-12 00:52:00+00:00,M3.2,S20W65,13664.0,2024-05-12 01:01:00+00:00,1,,11.0,M,2,0,12,5,2024,6,3.2,1
2024-05-12T05:37:00-FLR-001,M2M_CATALOG,[{'displayName': 'GOES-P: EXIS 1.0-8.0'}],2024-05-12 05:37:00+00:00,2024-05-12 05:52:00+00:00,2024-05-12 06:06:00+00:00,M2.4,N22E90,,2024-05-12 18:45:00+00:00,1,,29.0,M,2,5,12,5,2024,6,2.4,1
2024-05-12T12:27:00-FLR-001,M2M_CATALOG,[{'displayName': 'GOES-P: EXIS 1.0-8.0'}],2024-05-12 12:27:00+00:00,2024-05-12 12:41:00+00:00,2024-05-12 12:54:00+00:00,M1.6,S17W70,13664.0,2024-05-12 18:43:00+00:00,1,,27.0,M,2,12,12,5,2024,6,1.6,1
2024-05-12T13:40:00-FLR-001,M2M_CATALOG,[{'displayName': 'GOES-P: EXIS 1.0-8.0'}],2024-05-12 13:40:00+00:00,2024-05-12 13:47:00+00:00,2024-05-12 13:49:00+00:00,M1.0,S10W90,,2024-05-12 18:29:00+00:00,1,,9.0,M,2,13,12,5,2024,6,1.0,1
2024-05-12T13:49:00-FLR-001,M2M_CATALOG,[{'displayName': 'GOES-P: EXIS 1.0-8.0'}],2024-05-12 13:49:00+00:00,2024-05-12 13:56:00+00:00,2024-05-12 14:08:00+00:00,M1.5,S21W75,13664.0,2024-05-12 18:22:00+00:00,1,,19.0,M,2,13,12,5,2024,6,1.5,1
2024-05-12T16:11:00-FLR-001,M2M_CATALOG,[{'displayName': 'GOES-P: EXIS 1.0-8.0'}],2024-05-12 16:11:00+00:00,2024-05-12 16:26:00+00:00,2024-05-12 16:38:00+00:00,X1.0,S21W75,13664.0,2024-05-12 17:50:00+00:00,3,,27.0,X,3,16,12,5,2024,6,1.0,2
2024-05-12T20:17:00-FLR-001,M2M_CATALOG,[{'displayName': 'GOES-P: EXIS 1.0-8.0'}],2024-05-12 20:17:00+00:00,2024-05-12 20:32:00+00:00,2024-05-12 20:49:00+00:00,M4.8,S18W73,13664.0,2024-05-12 21:03:00+00:00,2,,32.0,M,2,20,12,5,2024,6,4.8,1
2024-05-12T22:01:00-FLR-001,M2M_CATALOG,[{'displayName': 'GOES-P: EXIS 1.0-8.0'}],2024-05-12 22:01:00+00:00,2024-05-12 22:06:00+00:00,2024-05-12 22:12:00+00:00,M1.1,S18W74,13664.0,2024-05-12 22:24:00+00:00,1,,11.0,M,2,22,12,5,2024,6,1.1,1
2024-05-12T22:14:00-FLR-001,M2M_CATALOG,[{'displayName': 'GOES-P: EXIS 1.0-8.0'}],2024-05-12 22:14:00+00:00,2024-05-12 22:18:00+00:00,2024-05-12 22:24:00+00:00,M1.1,S18W74,13664.0,2024-05-13 02:00:00+00:00,2,,10.0,M,2,22,12,5,2024,6,1.1,1
2024-05-12T23:00:00-FLR-001,M2M_CATALOG,[{'displayName': 'GOES-P: EXIS 1.0-8.0'}],2024-05-12 23:00:00+00:00,2024-05-12 23:10:00+00:00,2024-05-12 23:14:00+00:00,M1.0,S18W75,13664.0,2024-05-12 23:40:00+00:00,1,,14.0,M,2,23,12,5,2024,6,1.0,1
2024-05-13T01:23:00-FLR-001,M2M_CATALOG,[{'displayName': 'GOES-P: EXIS 1.0-8.0'}],2024-05-13 01:23:00+00:00,2024-05-13 01:33:00+00:00,2024-05-13 01:38:00+00:00,M1.2,S18W76,13664.0,2024-05-13 01:47:00+00:00,1,,15.0,M,2,1,13,5,2024,0,1.2,1
2024-05-13T08:06:00-FLR-001,M2M_CATALOG,[{'displayName': 'GOES-P: EXIS 1.0-8.0'}],2024-05-13 08:06:00+00:00,2024-05-13 08:20:00+00:00,2024-05-13 08:23:00+00:00,M1.2,S18W81,13664.0,2024-05-13 12:39:00+00:00,1,"[{'activityID': '2024-05-13T09:12:00-CME-001'}, {'activityID': '2024-05-13T12:44:00-SEP-001'}, {'activityID': '2024-05-13T13:10:00-SEP-001'}, {'activityID': '2024-05-13T14:00:00-SEP-001'}, {'activityID': '2024-05-13T16:19:00-SEP-001'}, {'activityID': '2024-05-13T18:07:00-SEP-001'}, {'activityID': '2024-05-13T18:07:00-SEP-002'}]",17.0,M,2,8,13,5,2024,0,1.2,1
2024-05-13T08:23:00-FLR-001,M2M_CATALOG,[{'displayName': 'GOES-P: EXIS 1.0-8.0'}],2024-05-13 08:23:00+00:00,2024-05-13 08:29:00+00:00,2024-05-13 08:33:00+00:00,M1.4,S22W89,13664.0,2024-05-13 12:40:00+00:00,1,"[{'activityID': '2024-05-13T09:12:00-CME-001'}, {'activityID': '2024-05-13T12:44:00-SEP-001'}, {'activityID': '2024-05-13T13:10:00-SEP-001'}, {'activityID': '2024-05-13T14:00:00-SEP-001'}, {'activityID': '2024-05-13T16:19:00-SEP-001'}, {'activityID': '2024-05-13T18:07:00-SEP-001'}, {'activityID': '2024-05-13T18:07:00-SEP-002'}]",10.0,M,2,8,13,5,2024,0,1.4,1
2024-05-13T08:47:00-FLR-001,M2M_CATALOG,[{'displayName': 'GOES-P: EXIS 1.0-8.0'}],2024-05-13 08:47:00+00:00,2024-05-13 09:33:00+00:00,2024-05-13 09:36:00+00:00,M4.9,S22W83,13664.0,2024-05-14 15:31:00+00:00,3,"[{'activityID': '2024-05-13T09:12:00-CME-001'}, {'activityID': '2024-05-13T12:44:00-SEP-001'}, {'activityID': '2024-05-13T13:10:00-SEP-001'}, {'activityID': '2024-05-13T14:00:00-SEP-001'}, {'activityID': '2024-05-13T16:19:00-SEP-001'}, {'activityID': '2024-05-13T18:07:00-SEP-001'}, {'activityID': '2024-05-13T18:07:00-SEP-002'}]",49.0,M,2,8,13,5,2024,0,4.9,1
2024-05-13T09:36:00-FLR-001,M2M_CATALOG,[{'displayName': 'GOES-P: EXIS 1.0-8.0'}],2024-05-13 09:36:00+00:00,2024-05-13 09:44:00+00:00,2024-05-13 10:57:00+00:00,M6.6,S22W80,13664.0,2024-05-14 15:24:00+00:00,4,"[{'activityID': '2024-05-13T09:12:00-CME-001'}, {'activityID': '2024-05-13T12:44:00-SEP-001'}, {'activityID': '2024-05-13T13:10:00-SEP-001'}, {'activityID': '2024-05-13T14:00:00-SEP-001'}, {'activityID': '2024-05-13T16:19:00-SEP-001'}, {'activityID': '2024-05-13T18:07:00-SEP-001'}, {'activityID': '2024-05-13T18:07:00-SEP-002'}]",81.0,M,2,9,13,5,2024,0,6.6,1
2024-05-13T12:56:00-FLR-001,M2M_CATALOG,[{'displayName': 'GOES-P: EXIS 1.0-8.0'}],2024-05-13 12:56:00+00:00,2024-05-13 13:11:00+00:00,2024-05-13 13:23:00+00:00,M3.7,S17W89,13664.0,2024-05-13 13:42:00+00:00,1,,27.0,M,2,12,13,5,2024,0,3.7,1
2024-05-13T14:02:00-FLR-001,M2M_CATALOG,[{'displayName': 'GOES-P: EXIS 1.0-8.0'}],2024-05-13 14:02:00+00:00,2024-05-13 14:07:00+00:00,2024-05-13 14:11:00+00:00,M1.4,S22E02,13676.0,2024-05-14 17:46:00+00:00,1,,9.0,M,2,14,13,5,2024,0,1.4,1
2024-05-13T14:12:00-FLR-001,M2M_CATALOG,[{'displayName': 'GOES-P: EXIS 1.0-8.0'}],2024-05-13 14:12:00+00:00,2024-05-13 14:15:00+00:00,2024-05-13 14:22:00+00:00,M1.5,S18W80,13664.0,2024-05-14 17:47:00+00:00,1,,10.0,M,2,14,13,5,2024,0,1.5,1
2024-05-13T17:32:00-FLR-001,M2M_CATALOG,[{'displayName': 'GOES-P: EXIS 1.0-8.0'}],2024-05-13 17:32:00+00:00,2024-05-13 17:47:00+00:00,2024-05-13 18:23:00+00:00,M1.0,S10E45,13674.0,2024-05-13 19:15:00+00:00,1,,51.0,M,2,17,13,5,2024,0,1.0,1
2024-05-13T18:38:00-FLR-001,M2M_CATALOG,[{'displayName': 'GOES-P: EXIS 1.0-8.0'}],2024-05-13 18:38:00+00:00,2024-05-13 18:48:00+00:00,2024-05-13 19:07:00+00:00,M1.0,S18W85,13664.0,2024-05-14 17:48:00+00:00,1,,29.0,M,2,18,13,5,2024,0,1.0,1
2024-05-13T21:48:00-FLR-001,M2M_CATALOG,[{'displayName': 'GOES-P: EXIS 1.0-8.0'}],2024-05-13 21:48:00+00:00,2024-05-13 21:59:00+00:00,2024-05-13 22:07:00+00:00,M1.5,S18W89,13664.0,2024-05-14 12:26:00+00:00,1,,19.0,M,2,21,13,5,2024,0,1.5,1
2024-05-14T01:23:00-FLR-001,M2M_CATALOG,[{'displayName': 'GOES-P: EXIS 1.0-8.0'}],2024-05-14 01:23:00+00:00,2024-05-14 01:48:00+00:00,2024-05-14 02:03:00+00:00,M2.5,S18W89,13664.0,2024-05-14 12:30:00+00:00,1,,40.0,M,2,1,14,5,2024,1,2.5,1
2024-05-14T02:03:00-FLR-001,M2M_CATALOG,[{'displayName': 'GOES-P: EXIS 1.0-8.0'}],2024-05-14 02:03:00+00:00,2024-05-14 02:09:00+00:00,2024-05-14 02:19:00+00:00,X1.7,S19W89,13664.0,2024-05-14 12:22:00+00:00,3,[{'activityID': '2024-05-14T02:24:00-CME-001'}],16.0,X,3,2,14,5,2024,1,1.7,2
2024-05-14T04:05:00-FLR-001,M2M_CATALOG,[{'displayName': 'GOES-P: EXIS 1.0-8.0'}],2024-05-14 04:05:00+00:00,2024-05-14 04:08:00+00:00,2024-05-14 04:16:00+00:00,C6.5,S09E60,13679.0,2024-05-14 19:26:00+00:00,2,[{'activityID': '2024-05-14T04:48:00-CME-001'}],11.0,C,1,4,14,5,2024,1,6.5,0
2024-05-14T12:40:00-FLR-001,M2M_CATALOG,[{'displayName': 'GOES-P: EXIS 1.0-8.0'}],2024-05-14 12:40:00+00:00,2024-05-14 12:55:00+00:00,2024-05-14 13:05:00+00:00,X1.2,S19W90,13664.0,2024-05-14 13:15:00+00:00,3,[{'activityID': '2024-05-14T13:12:00-CME-001'}],25.0,X,3,12,14,5,2024,1,1.2,2
2024-05-14T16:46:00-FLR-001,M2M_CATALOG,[{'displayName': 'GOES-P: EXIS 1.0-8.0'}],2024-05-14 16:46:00+00:00,2024-05-14 16:51:00+00:00,2024-05-14 17:02:00+00:00,X8.7,S19W90,13664.0,2024-05-14 17:13:00+00:00,3,[{'activityID': '2024-05-14T17:00:00-CME-001'}],16.0,X,3,16,14,5,2024,1,8.7,2
2024-05-14T17:25:00-FLR-001,M2M_CATALOG,[{'displayName': 'GOES-P: EXIS 1.0-8.0'}],2024-05-14 17:25:00+00:00,2024-05-14 17:38:00+00:00,2024-05-14 18:18:00+00:00,M4.4,N18E72,13682.0,2024-05-14 18:24:00+00:00,1,[{'activityID': '2024-05-14T17:48:00-CME-001'}],53.0,M,2,17,14,5,2024,1,4.4,1
2024-05-15T08:18:00-FLR-001,M2M_CATALOG,[{'displayName': 'GOES-P: EXIS 1.0-8.0'}],2024-05-15 08:18:00+00:00,2024-05-15 08:37:00+00:00,2024-05-15 08:52:00+00:00,X3.4,S20W90,13664.0,2024-05-15 12:21:00+00:00,2,[{'activityID': '2024-05-15T08:48:00-CME-001'}],34.0,X,3,8,15,5,2024,2,3.4,2
2024-05-15T09:50:00-FLR-001,M2M_CATALOG,[{'displayName': 'GOES-P: EXIS 1.0-8.0'}],2024-05-15 09:50:00+00:00,2024-05-15 10:35:00+00:00,2024-05-15 11:06:00+00:00,M3.5,S25W90,13664.0,2024-05-15 12:28:00+00:00,1,[{'activityID': '2024-05-15T10:48:00-CME-001'}],76.0,M,2,9,15,5,2024,2,3.5,1
2024-05-15T13:56:00-FLR-001,M2M_CATALOG,[{'displayName': 'GOES-P: EXIS 1.0-8.0'}],2024-05-15 13:56:00+00:00,2024-05-15 14:06:00+00:00,2024-05-15 14:10:00+00:00,M2.9,S11E90,13685.0,2024-05-16 14:25:00+00:00,3,,14.0,M,2,13,15,5,2024,2,2.9,1
2024-05-15T14:10:00-FLR-001,M2M_CATALOG,[{'displayName': 'GOES-P: EXIS 1.0-8.0'}],2024-05-15 14:10:00+00:00,2024-05-15 14:17:00+00:00,2024-05-15 14:20:00+00:00,M3.2,S12E90,13685.0,2024-05-16 14:26:00+00:00,2,,10.0,M,2,14,15,5,2024,2,3.2,1
2024-05-15T14:20:00-FLR-001,M2M_CATALOG,[{'displayName': 'GOES-P: EXIS 1.0-8.0'}],2024-05-15 14:20:00+00:00,2024-05-15 14:38:00+00:00,2024-05-15 14:51:00+00:00,X2.9,S12E90,13685.0,2024-05-16 14:25:00+00:00,4,[{'activityID': '2024-05-15T14:53:00-CME-001'}],31.0,X,3,14,15,5,2024,2,2.9,2
2024-05-16T07:50:00-FLR-001,M2M_CATALOG,[{'displayName': 'GOES-P: EXIS 1.0-8.0'}],2024-05-16 07:50:00+00:00,2024-05-16 08:04:00+00:00,2024-05-16 08:10:00+00:00,M1.0,S10E81,13685.0,2024-05-16 12:29:00+00:00,1,,20.0,M,2,7,16,5,2024,3,1.0,1
2024-05-17T20:33:00-FLR-001,M2M_CATALOG,[{'displayName': 'GOES-P: EXIS 1.0-8.0'}],2024-05-17 20:33:00+00:00,2024-05-17 21:08:00+00:00,2024-05-17 21:26:00+00:00,M7.2,S12E67,13685.0,2024-05-18 16:33:00+00:00,3,[{'activityID': '2024-05-17T21:24:00-CME-001'}],53.0,M,2,20,17,5,2024,4,7.2,1
2024-05-19T13:37:00-FLR-001,M2M_CATALOG,[{'displayName': 'GOES-P: EXIS 1.0-8.0'}],2024-05-19 13:37:00+00:00,2024-05-19 13:44:00+00:00,2024-05-19 13:48:00+00:00,M1.9,S10E35,13685.0,2024-05-19 14:03:00+00:00,1,[{'activityID': '2024-05-19T14:23:00-CME-001'}],11.0,M,2,13,19,5,2024,6,1.9,1
2024-05-19T17:47:00-FLR-001,M2M_CATALOG,[{'displayName': 'GOES-P: EXIS 1.0-8.0'}],2024-05-19 17:47:00+00:00,2024-05-19 17:56:00+00:00,2024-05-19 18:00:00+00:00,M2.5,S10E33,13685.0,2024-05-19 18:16:00+00:00,1,[{'activityID': '2024-05-19T19:09:00-CME-001'}],13.0,M,2,17,19,5,2024,6,2.5,1
