flrID,catalog,instruments,beginTime,peakTime,endTime,classType,sourceLocation,activeRegionNum,note,submissionTime,versionId,link,linkedEvents,sentNotifications
2024-01-22T19:13:00-FLR-001,M2M_CATALOG,[{'displayName': 'GOES-P: EXIS 1.0-8.0'}],2024-01-22T19:13Z,2024-01-22T19:24Z,2024-01-22T19:28Z,M1.1,N25E14,13559.0,Simultaneous flaring from AR 3561 (approx. S16W28) at the time of this flare/,2024-01-22T20:04Z,1,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/FLR/28696/-1,,
2024-01-22T19:28:00-FLR-001,M2M_CATALOG,[{'displayName': 'GOES-P: EXIS 1.0-8.0'}],2024-01-22T19:28Z,2024-01-22T19:32Z,2024-01-22T19:36Z,M1.2,N25E14,13559.0,,2024-01-22T19:55Z,2,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/FLR/28695/-1,,
2024-01-22T19:43:00-FLR-001,M2M_CATALOG,[{'displayName': 'GOES-P: EXIS 1.0-8.0'}],2024-01-22T19:43Z,2024-01-22T19:47Z,2024-01-22T19:53Z,M2.0,S17W27,13561.0,Simultaneous flaring is observed from AR 3559 (approximately N27E15).,2024-01-22T20:07Z,1,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/FLR/28697/-1,,
2024-01-22T21:14:00-FLR-001,M2M_CATALOG,[{'displayName': 'GOES-P: EXIS 1.0-8.0'}],2024-01-22T21:14Z,2024-01-22T21:21Z,2024-01-22T21:32Z,M3.4,S18W30,13561.0,,2024-01-23T13:43Z,1,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/FLR/28713/-1,[{'activityID': '2024-01-22T22:36:00-CME-001'}],
2024-01-22T21:36:00-FLR-001,M2M_CATALOG,[{'displayName': 'GOES-P: EXIS 1.0-8.0'}],2024-01-22T21:36Z,2024-01-22T21:43Z,2024-01-22T21:58Z,M1.6,S18W30,13561.0,,2024-01-23T13:46Z,1,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/FLR/28714/-1,[{'activityID': '2024-01-22T22:36:00-CME-001'}],
2024-01-22T22:19:00-FLR-001,M2M_CATALOG,[{'displayName': 'GOES-P: EXIS 1.0-8.0'}],2024-01-22T22:19Z,2024-01-22T22:22Z,2024-01-22T22:26Z,M2.1,S19W30,13561.0,,2024-01-23T13:49Z,1,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/FLR/28715/-1,,
2024-01-23T03:09:00-FLR-001,M2M_CATALOG,[{'displayName': 'GOES-P: EXIS 1.0-8.0'}],2024-01-23T03:09Z,2024-01-23T03:31Z,2024-01-23T03:38Z,M5.1,N29E18,13559.0,"Simultaneous flaring at Active Region 13561 (S19W31), but Active Region 13559 is clearly the primary contributor to this flare.",2024-01-24T00:27Z,4,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/FLR/28710/-1,"[{'activityID': '2024-01-23T03:48:00-CME-001'}, {'activityID': '2024-01-23T04:12:00-CME-001'}]","[{'messageID': '20240123-AL-002', 'messageIssueTime': '2024-01-23T03:36Z', 'messageURL': 'https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/Alert/28711/1'}, {'messageID': '20240123-AL-003', 'messageIssueTime': '2024-01-23T13:24Z', 'messageURL': 'https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/Alert/28712/1'}]"
2024-01-23T06:45:00-FLR-001,M2M_CATALOG,[{'displayName': 'GOES-P: EXIS 1.0-8.0'}],2024-01-23T06:45Z,2024-01-23T07:00Z,2024-01-23T07:14Z,C9.6,S17W35,13561.0,,2024-01-24T17:15Z,1,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/FLR/28764/-1,[{'activityID': '2024-01-23T07:24:00-CME-001'}],
2024-01-23T07:52:00-FLR-001,M2M_CATALOG,[{'displayName': 'GOES-P: EXIS 1.0-8.0'}],2024-01-23T07:52Z,2024-01-23T08:11Z,2024-01-23T08:18Z,M2.4,S18W38,13561.0,,2024-01-23T13:52Z,1,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/FLR/28716/-1,,
2024-01-23T08:18:00-FLR-001,M2M_CATALOG,[{'displayName': 'GOES-P: EXIS 1.0-8.0'}],2024-01-23T08:18Z,2024-01-23T08:22Z,2024-01-23T08:26Z,M2.3,S18W40,13561.0,,2024-01-23T13:56Z,1,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/FLR/28717/-1,,
2024-01-23T09:17:00-FLR-001,M2M_CATALOG,[{'displayName': 'GOES-P: EXIS 1.0-8.0'}],2024-01-23T09:17Z,2024-01-23T09:30Z,2024-01-23T09:36Z,C6.2,N30E16,13559.0,,2024-01-24T00:20Z,1,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/FLR/28744/-1,[{'activityID': '2024-01-23T09:48:00-CME-001'}],
2024-01-23T13:03:00-FLR-001,M2M_CATALOG,[{'displayName': 'GOES-P: EXIS 1.0-8.0'}],2024-01-23T13:03Z,2024-01-23T13:08Z,2024-01-23T13:13Z,M1.0,S18W38,13561.0,Simultaneous flaring at Active Region 13559 (N30E12).,2024-01-23T14:03Z,1,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/FLR/28718/-1,[{'activityID': '2024-01-23T13:36:00-CME-001'}],
2024-01-23T14:45:00-FLR-001,M2M_CATALOG,[{'displayName': 'GOES-P: EXIS 1.0-8.0'}],2024-01-23T14:45Z,2024-01-23T14:59Z,2024-01-23T15:05Z,M1.3,S18W42,13561.0,,2024-01-23T15:27Z,1,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/FLR/28719/-1,,
2024-01-23T16:36:00-FLR-001,M2M_CATALOG,[{'displayName': 'GOES-P: EXIS 1.0-8.0'}],2024-01-23T16:36Z,2024-01-23T16:40Z,2024-01-23T16:47Z,M4.3,S17W39,13561.0,,2024-01-23T17:11Z,1,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/FLR/28721/-1,[{'activityID': '2024-01-23T17:36:00-CME-001'}],
2024-01-23T18:19:00-FLR-001,M2M_CATALOG,[{'displayName': 'GOES-P: EXIS 1.0-8.0'}],2024-01-23T18:19Z,2024-01-23T18:28Z,2024-01-23T18:35Z,M1.0,S17W43,13561.0,,2024-01-23T18:47Z,1,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/FLR/28722/-1,,
2024-01-23T18:35:00-FLR-001,M2M_CATALOG,[{'displayName': 'GOES-P: EXIS 1.0-8.0'}],2024-01-23T18:35Z,2024-01-23T18:44Z,2024-01-23T18:49Z,M1.1,S16W43,13561.0,,2024-01-23T18:56Z,1,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/FLR/28723/-1,,
2024-01-23T19:46:00-FLR-001,M2M_CATALOG,[{'displayName': 'GOES-P: EXIS 1.0-8.0'}],2024-01-23T19:46Z,2024-01-23T19:52Z,2024-01-23T19:57Z,M1.0,S17W42,13561.0,"First of two flares in a double peak, followed by 2024-01-23T19:57Z.",2024-01-23T20:16Z,2,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/FLR/28728/-1,,
2024-01-23T19:57:00-FLR-001,M2M_CATALOG,[{'displayName': 'GOES-P: EXIS 1.0-8.0'}],2024-01-23T19:57Z,2024-01-23T20:01Z,2024-01-23T20:05Z,M1.0,S17W44,13561.0,"Second of two flares in a double peak, preceded by 2024-01-23T19:46Z.",2024-01-23T20:16Z,2,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/FLR/28729/-1,,
2024-01-24T00:21:00-FLR-001,M2M_CATALOG,[{'displayName': 'GOES-P: EXIS 1.0-8.0'}],2024-01-24T00:21Z,2024-01-24T00:38Z,2024-01-24T00:43Z,M1.0,S17W43,13561.0,,2024-01-24T13:10Z,1,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/FLR/28755/-1,,
2024-01-24T01:31:00-FLR-001,M2M_CATALOG,[{'displayName': 'GOES-P: EXIS 1.0-8.0'}],2024-01-24T01:31Z,2024-01-24T01:40Z,2024-01-24T01:53Z,M2.6,S16W48,13561.0,,2024-01-24T13:12Z,1,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/FLR/28756/-1,[{'activityID': '2024-01-24T01:36:00-CME-001'}],
2024-01-24T05:18:00-FLR-001,M2M_CATALOG,[{'displayName': 'GOES-P: EXIS 1.0-8.0'}],2024-01-24T05:18Z,2024-01-24T05:43Z,2024-01-24T06:00Z,M1.4,S16W51,13561.0,,2024-01-24T13:15Z,1,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/FLR/28757/-1,,
2024-01-24T12:44:00-FLR-001,M2M_CATALOG,[{'displayName': 'GOES-P: EXIS 1.0-8.0'}],2024-01-24T12:44Z,2024-01-24T12:57Z,2024-01-24T13:14Z,C6.8,S18W52,13561.0,,2024-01-24T20:53Z,1,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/FLR/28778/-1,[{'activityID': '2024-01-24T13:36:00-CME-001'}],
2024-01-24T20:44:00-FLR-001,M2M_CATALOG,[{'displayName': 'GOES-P: EXIS 1.0-8.0'}],2024-01-24T20:44Z,2024-01-24T20:58Z,2024-01-24T21:11Z,M1.3,S18W60,13561.0,,2024-01-25T14:04Z,1,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/FLR/28781/-1,[{'activityID': '2024-01-24T22:24:00-CME-001'}],
2024-01-24T21:27:00-FLR-001,M2M_CATALOG,[{'displayName': 'GOES-P: EXIS 1.0-8.0'}],2024-01-24T21:27Z,2024-01-24T21:40Z,2024-01-24T22:15Z,C5.7,S17W63,13561.0,,2025-02-07T01:14Z,1,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/FLR/36903/-1,[{'activityID': '2024-01-25T00:48:00-CME-001'}],
2024-01-28T15:52:00-FLR-001,M2M_CATALOG,[{'displayName': 'GOES-P: EXIS 1.0-8.0'}],2024-01-28T15:52Z,2024-01-28T16:00Z,2024-01-28T16:22Z,C3.0,N30W55,13559.0,,2024-01-28T21:13Z,1,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/FLR/28830/-1,[{'activityID': '2024-01-28T16:24:00-CME-001'}],
2024-01-29T01:29:00-FLR-001,M2M_CATALOG,[{'displayName': 'GOES-P: EXIS 1.0-8.0'}],2024-01-29T01:29Z,2024-01-29T01:40Z,2024-01-29T01:52Z,M1.2,N30W61,13559.0,,2024-01-29T02:44Z,1,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/FLR/28833/-1,[{'activityID': '2024-01-29T02:00:00-CME-001'}],
2024-01-29T03:54:00-FLR-001,M2M_CATALOG,[{'displayName': 'GOES-P: EXIS 1.0-8.0'}],2024-01-29T03:54Z,2024-01-29T04:38Z,2024-01-29T05:15Z,M6.8,N25W70,13559.0,,2024-01-29T05:45Z,3,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/FLR/28834/-1,"[{'activityID': '2024-01-29T04:38:00-CME-001'}, {'activityID': '2024-01-29T05:11:00-SEP-001'}, {'activityID': '2024-01-29T05:50:00-SEP-001'}, {'activityID': '2024-01-29T06:06:00-SEP-001'}, {'activityID': '2024-01-29T06:08:00-SEP-001'}, {'activityID': '2024-01-29T06:15:00-SEP-001'}]","[{'messageID': '20240129-AL-001', 'messageIssueTime': '2024-01-29T04:36Z', 'messageURL': 'https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/Alert/28835/1'}, {'messageID': '20240129-AL-003', 'messageIssueTime': '2024-01-29T05:46Z', 'messageURL': 'https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/Alert/28838/1'}]"
2024-01-30T00:07:00-FLR-001,M2M_CATALOG,[{'displayName': 'GOES-P: EXIS 1.0-8.0'}],2024-01-30T00:07Z,2024-01-30T00:16Z,2024-01-30T00:22Z,C1.9,N31W78,13559.0,,2024-01-30T14:00Z,2,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/FLR/28881/-1,[{'activityID': '2024-01-30T00:24:00-CME-001'}],
2024-02-01T06:36:00-FLR-001,M2M_CATALOG,[{'displayName': 'GOES-P: EXIS 1.0-8.0'}],2024-02-01T06:36Z,2024-02-01T07:43Z,2024-02-01T08:48Z,C3.0,N20E05,,"Associated with a region of enhanced flux, but no numbered active region.",2024-02-01T14:07Z,1,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/FLR/28928/-1,[{'activityID': '2024-02-01T08:00:00-CME-001'}],
2024-02-01T14:57:00-FLR-001,M2M_CATALOG,[{'displayName': 'GOES-P: EXIS 1.0-8.0'}],2024-02-01T14:57Z,2024-02-01T15:00Z,2024-02-01T15:04Z,C2.5,S20E80,,,2025-02-07T01:32Z,1,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/FLR/36904/-1,[{'activityID': '2024-02-01T15:48:00-CME-001'}],
2024-02-02T02:52:00-FLR-001,M2M_CATALOG,[{'displayName': 'GOES-P: EXIS 1.0-8.0'}],2024-02-02T02:52Z,2024-02-02T03:01Z,2024-02-02T03:05Z,M1.1,S18E60,13571.0,,2024-02-02T12:37Z,1,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/FLR/28942/-1,[{'activityID': '2024-02-02T04:17:00-CME-001'}],
2024-02-02T10:48:00-FLR-001,M2M_CATALOG,[{'displayName': 'GOES-P: EXIS 1.0-8.0'}],2024-02-02T10:48Z,2024-02-02T10:57Z,2024-02-02T11:03Z,C5.6,S19E56,13571.0,,2024-02-03T22:09Z,1,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/FLR/28969/-1,[{'activityID': '2024-02-02T11:24:00-CME-001'}],
2024-02-02T15:25:00-FLR-001,M2M_CATALOG,[{'displayName': 'GOES-P: EXIS 1.0-8.0'}],2024-02-02T15:25Z,2024-02-02T15:34Z,2024-02-02T15:39Z,C3.0,S19E53,13571.0,,2024-02-03T21:54Z,1,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/FLR/28965/-1,[{'activityID': '2024-02-02T17:09:00-CME-001'}],
2024-02-02T16:22:00-FLR-001,M2M_CATALOG,[{'displayName': 'GOES-P: EXIS 1.0-8.0'}],2024-02-02T16:22Z,2024-02-02T16:32Z,2024-02-02T16:38Z,C3.1,S20E55,13571.0,,2024-02-03T21:54Z,1,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/FLR/28966/-1,[{'activityID': '2024-02-02T17:09:00-CME-001'}],
2024-02-04T11:40:00-FLR-001,M2M_CATALOG,[{'displayName': 'GOES-P: EXIS 1.0-8.0'}],2024-02-04T11:40Z,2024-02-04T11:53Z,2024-02-04T12:08Z,M1.4,S17E79,13576.0,,2024-02-04T14:34Z,1,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/FLR/28978/-1,,
2024-02-04T16:22:00-FLR-001,M2M_CATALOG,[{'displayName': 'GOES-P: EXIS 1.0-8.0'}],2024-02-04T16:22Z,2024-02-04T16:38Z,2024-02-04T16:46Z,M1.5,S17E75,13576.0,,2024-02-04T17:50Z,1,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/FLR/28981/-1,,
2024-02-04T17:05:00-FLR-001,M2M_CATALOG,[{'displayName': 'GOES-P: EXIS 1.0-8.0'}],2024-02-04T17:05Z,2024-02-04T17:12Z,2024-02-04T17:19Z,M1.3,S17E74,13576.0,,2024-02-04T17:52Z,1,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/FLR/28982/-1,,
2024-02-04T18:16:00-FLR-001,M2M_CATALOG,[{'displayName': 'GOES-P: EXIS 1.0-8.0'}],2024-02-04T18:16Z,2024-02-04T18:29Z,2024-02-04T18:43Z,M1.1,S18E73,13576.0,,2024-02-04T19:10Z,1,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/FLR/28983/-1,,
2024-02-04T20:52:00-FLR-001,M2M_CATALOG,[{'displayName': 'GOES-P: EXIS 1.0-8.0'}],2024-02-04T20:52Z,2024-02-04T20:57Z,2024-02-04T21:01Z,M1.2,S19E85,13576.0,,2024-02-04T21:27Z,2,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/FLR/28984/-1,,
2024-02-04T22:20:00-FLR-001,M2M_CATALOG,[{'displayName': 'GOES-P: EXIS 1.0-8.0'}],2024-02-04T22:20Z,2024-02-04T22:28Z,2024-02-04T22:34Z,M2.1,S14E87,13576.0,,2024-02-04T22:45Z,2,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/FLR/28985/-1,,
2024-02-04T22:34:00-FLR-001,M2M_CATALOG,[{'displayName': 'GOES-P: EXIS 1.0-8.0'}],2024-02-04T22:34Z,2024-02-04T22:37Z,2024-02-04T22:42Z,M2.7,S14E86,13576.0,,2024-02-04T22:49Z,1,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/FLR/28986/-1,,
2024-02-05T04:13:00-FLR-001,M2M_CATALOG,[{'displayName': 'GOES-P: EXIS 1.0-8.0'}],2024-02-05T04:13Z,2024-02-05T04:28Z,2024-02-05T04:44Z,M2.1,S16E73,13576.0,,2024-02-05T14:45Z,1,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/FLR/28991/-1,,
2024-02-05T06:10:00-FLR-001,M2M_CATALOG,[{'displayName': 'GOES-P: EXIS 1.0-8.0'}],2024-02-05T06:10Z,2024-02-05T06:22Z,2024-02-05T06:26Z,M1.4,S21E75,13576.0,,2024-02-05T13:44Z,1,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/FLR/28987/-1,[{'activityID': '2024-02-05T07:48:00-CME-001'}],
2024-02-06T02:15:00-FLR-001,M2M_CATALOG,[{'displayName': 'GOES-P: EXIS 1.0-8.0'}],2024-02-06T02:15Z,2024-02-06T02:28Z,2024-02-06T02:37Z,M2.2,S34W65,13575.0,,2024-02-06T02:53Z,2,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/FLR/28997/-1,"[{'activityID': '2024-02-06T02:53:00-CME-001'}, {'activityID': '2024-02-06T05:25:00-SEP-001'}, {'activityID': '2024-02-06T07:28:00-SEP-001'}]",
2024-02-06T02:37:00-FLR-001,M2M_CATALOG,[{'displayName': 'GOES-P: EXIS 1.0-8.0'}],2024-02-06T02:37Z,2024-02-06T03:12Z,2024-02-06T03:37Z,M4.2,S34W65,13575.0,,2024-02-06T03:43Z,3,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/FLR/28998/-1,"[{'activityID': '2024-02-06T02:53:00-CME-001'}, {'activityID': '2024-02-06T05:25:00-SEP-001'}, {'activityID': '2024-02-06T07:28:00-SEP-001'}]",
2024-02-06T18:38:00-FLR-001,M2M_CATALOG,[{'displayName': 'GOES-P: EXIS 1.0-8.0'}],2024-02-06T18:38Z,2024-02-06T18:49Z,2024-02-06T19:07Z,M1.3,S36W72,13575.0,,2024-02-06T20:13Z,2,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/FLR/29014/-1,[{'activityID': '2024-02-06T19:12:00-CME-001'}],
2024-02-07T03:04:00-FLR-001,M2M_CATALOG,[{'displayName': 'GOES-P: EXIS 1.0-8.0'}],2024-02-07T03:04Z,2024-02-07T03:31Z,2024-02-07T04:11Z,M5.1,S36W80,13575.0,,2024-02-07T12:56Z,3,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/FLR/29025/-1,[{'activityID': '2024-02-07T03:36:00-CME-001'}],"[{'messageID': '20240207-AL-001', 'messageIssueTime': '2024-02-07T03:36Z', 'messageURL': 'https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/Alert/29026/1'}, {'messageID': '20240207-AL-002', 'messageIssueTime': '2024-02-07T03:55Z', 'messageURL': 'https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/Alert/29027/1'}]"
2024-02-07T17:41:00-FLR-001,M2M_CATALOG,[{'displayName': 'GOES-P: EXIS 1.0-8.0'}],2024-02-07T17:41Z,2024-02-07T18:05Z,2024-02-07T18:35Z,M1.3,S15E38,13576.0,"Another peak was observed, at M1.2 class, at 2024-02-07T18:19Z.",2024-02-07T19:54Z,3,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/FLR/29040/-1,,
2024-02-08T12:41:00-FLR-001,M2M_CATALOG,[{'displayName': 'GOES-P: EXIS 1.0-8.0'}],2024-02-08T12:41Z,2024-02-08T13:12Z,2024-02-08T13:37Z,M3.4,S17E27,13576.0,,2024-02-08T14:07Z,2,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/FLR/29049/-1,,
2024-02-08T14:11:00-FLR-001,M2M_CATALOG,[{'displayName': 'GOES-P: EXIS 1.0-8.0'}],2024-02-08T14:11Z,2024-02-08T14:18Z,2024-02-08T14:25Z,M1.2,S13W90,13564.0,"Smaller flare from the west limb, riding on the back of an M3 class flare from a central AR 3576",2024-02-08T14:42Z,3,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/FLR/29050/-1,[{'activityID': '2024-02-08T15:23:00-CME-001'}],
2024-02-08T15:17:00-FLR-001,M2M_CATALOG,[{'displayName': 'GOES-P: EXIS 1.0-8.0'}],2024-02-08T15:17Z,2024-02-08T15:23Z,2024-02-08T15:27Z,M1.8,S16E24,13576.0,,2024-02-09T19:04Z,3,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/FLR/29051/-1,,
2024-02-08T16:12:00-FLR-001,M2M_CATALOG,[{'displayName': 'GOES-P: EXIS 1.0-8.0'}],2024-02-08T16:12Z,2024-02-08T16:21Z,2024-02-08T16:28Z,C6.1,S13W90,13564.0,,2024-02-08T20:52Z,1,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/FLR/29056/-1,[{'activityID': '2024-02-08T16:48:00-CME-001'}],
2024-02-08T18:56:00-FLR-001,M2M_CATALOG,[{'displayName': 'GOES-P: EXIS 1.0-8.0'}],2024-02-08T18:56Z,2024-02-08T19:02Z,2024-02-08T19:06Z,M1.3,S15E22,13576.0,,2024-02-08T19:36Z,1,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/FLR/29053/-1,,
2024-02-08T23:16:00-FLR-001,M2M_CATALOG,[{'displayName': 'GOES-P: EXIS 1.0-8.0'}],2024-02-08T23:16Z,2024-02-08T23:55Z,2024-02-09T00:36Z,M3.9,S36W100,13575.0,Seen beyond the SW limb,2024-02-09T02:17Z,1,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/FLR/29060/-1,[{'activityID': '2024-02-08T23:48:00-CME-001'}],
2024-02-09T00:36:00-FLR-001,M2M_CATALOG,[{'displayName': 'GOES-P: EXIS 1.0-8.0'}],2024-02-09T00:36Z,2024-02-09T00:41Z,2024-02-09T00:45Z,M3.1,S16E16,13576.0,"Simultaneous flaring from AR3576 (S16E16) & AR3575 (S36, beyond SW limb).",2024-02-09T03:05Z,1,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/FLR/29061/-1,,
2024-02-09T12:53:00-FLR-001,M2M_CATALOG,[{'displayName': 'GOES-P: EXIS 1.0-8.0'}],2024-02-09T12:53Z,2024-02-09T13:14Z,2024-02-09T13:32Z,X3.3,S37W110,13575.0,"Occulted flare from behind the limb. The earlier identification of longitude sent in notification was too low, W110 is more correct.",2024-02-12T15:10Z,6,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/FLR/29062/-1,"[{'activityID': '2024-02-09T13:23:00-CME-001'}, {'activityID': '2024-02-09T15:09:00-SEP-001'}, {'activityID': '2024-02-09T15:30:00-SEP-001'}, {'activityID': '2024-02-09T15:34:00-SEP-001'}, {'activityID': '2024-02-09T15:37:00-SEP-001'}, {'activityID': '2024-02-09T15:52:00-SEP-001'}, {'activityID': '2024-02-09T15:59:00-SEP-001'}, {'activityID': '2024-02-09T16:44:00-SEP-001'}, {'activityID': '2024-02-09T16:45:00-SEP-001'}]","[{'messageID': '20240209-AL-001', 'messageIssueTime': '2024-02-09T13:09Z', 'messageURL': 'https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/Alert/29063/1'}, {'messageID': '20240209-AL-002', 'messageIssueTime': '2024-02-09T13:23Z', 'messageURL': 'https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/Alert/29064/1'}]"
2024-02-09T17:54:00-FLR-001,M2M_CATALOG,[{'displayName': 'GOES-P: EXIS 1.0-8.0'}],2024-02-09T17:54Z,2024-02-09T18:00Z,2024-02-09T18:07Z,M1.2,S16E07,13576.0,,2024-02-09T18:15Z,1,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/FLR/29091/-1,,
2024-02-10T00:42:00-FLR-001,M2M_CATALOG,[{'displayName': 'GOES-P: EXIS 1.0-8.0'}],2024-02-10T00:42Z,2024-02-10T00:51Z,2024-02-10T01:00Z,M1.5,S16E04,13576.0,,2024-02-10T01:15Z,1,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/FLR/29103/-1,,
2024-02-10T03:04:00-FLR-001,M2M_CATALOG,[{'displayName': 'GOES-P: EXIS 1.0-8.0'}],2024-02-10T03:04Z,2024-02-10T03:54Z,2024-02-10T04:29Z,M3.4,S15E90,13584.0,AR 13584 was numbered on 2024-02-11. This flare may potentially be occulted due to proximity to the limb.,2024-02-13T17:54Z,3,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/FLR/29106/-1,[{'activityID': '2024-02-10T03:48:00-CME-001'}],
2024-02-10T22:56:00-FLR-001,M2M_CATALOG,[{'displayName': 'GOES-P: EXIS 1.0-8.0'}],2024-02-10T22:56Z,2024-02-10T23:07Z,2024-02-10T23:14Z,M9.0,S12W13,13576.0,,2024-02-10T23:36Z,2,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/FLR/29127/-1,[{'activityID': '2024-02-10T23:36:00-CME-001'}],"[{'messageID': '20240210-AL-005', 'messageIssueTime': '2024-02-10T23:15Z', 'messageURL': 'https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/Alert/29128/1'}, {'messageID': '20240210-AL-006', 'messageIssueTime': '2024-02-10T23:38Z', 'messageURL': 'https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/Alert/29129/1'}]"
2024-02-11T22:35:00-FLR-001,M2M_CATALOG,[{'displayName': 'GOES-P: EXIS 1.0-8.0'}],2024-02-11T22:35Z,2024-02-11T22:45Z,2024-02-11T22:50Z,M1.0,N10E90,13585.0,This AR was numbered on 2024-02-14.,2024-02-14T14:55Z,2,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/FLR/29145/-1,,
2024-02-12T03:23:00-FLR-001,M2M_CATALOG,[{'displayName': 'GOES-P: EXIS 1.0-8.0'}],2024-02-12T03:23Z,2024-02-12T03:48Z,2024-02-12T03:53Z,M6.5,S16W25,13576.0,,2024-02-12T12:52Z,2,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/FLR/29152/-1,[{'activityID': '2024-02-12T05:12:00-CME-001'}],"[{'messageID': '20240212-AL-001', 'messageIssueTime': '2024-02-12T03:50Z', 'messageURL': 'https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/Alert/29153/1'}, {'messageID': '20240212-AL-005', 'messageIssueTime': '2024-02-12T12:54Z', 'messageURL': 'https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/Alert/29160/1'}]"
2024-02-12T12:50:00-FLR-001,M2M_CATALOG,[{'displayName': 'GOES-P: EXIS 1.0-8.0'}],2024-02-12T12:50Z,2024-02-12T13:08Z,2024-02-12T13:21Z,M1.1,S16W30,13576.0,,2024-02-12T13:57Z,1,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/FLR/29162/-1,,
2024-02-12T15:31:00-FLR-001,M2M_CATALOG,[{'displayName': 'GOES-P: EXIS 1.0-8.0'}],2024-02-12T15:31Z,2024-02-12T15:48Z,2024-02-12T16:03Z,M1.4,S16W30,13576.0,,2024-02-12T18:38Z,2,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/FLR/29172/-1,,
